CodDependencia,Dependencia,Tipo de Inversión,CodBPIN,Nombre_proy_Ajustado,Comuna,NomComuna,Inversion,Año,Corte,Codigo Dependencia,Nombre Proyecto,Nombre Comuna
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,50083.0,Casa De Justicia,5.0,Castilla,"76,150,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50084.0,"PP Apoyo a la modernizacion, fortalecimiento y transformacion de los organimos de",5.0,Castilla,"21,662,190",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50043.0,PP - APOYO AL FUNCIONAMIENTO CENTROS DE CONCILIACIÓN,12.0,La América,"5,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40311.0,PP ORGANIZACIÓN CONTROL AUTOCONTROL DE VENTEROS EN EL ESPACIO PUBLICO,16.0,Belén,"10,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40198.0,Intervención Social En Las Cárceles,90.0,Santa Elena,"96,610",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40311.0,PP ORGANIZACIÓN CONTROL AUTOCONTROL DE VENTEROS EN EL ESPACIO PUBLICO,10.0,La Candelaria,"79,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40316.0,PP FORTALECIMIENTO DE LAS RELACIONES FAMILIARES,90.0,Santa Elena,"25,135,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40342.0,Organizacion Y Capacitación De Vigilantes Informales,16.0,Belén,"26,660,094",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40312.0,Manual De Convivencia,16.0,Belén,"24,178,700",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40344.0,PP DESACTIVACION DE LA AGRESION INTRAFAMILIAR,90.0,Santa Elena,"39,865,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40352.0,Diseño E Implementación De Una Estrategia De Desmovilizaión,9.0,Buenos Aires,"540,072,440",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40342.0,Organizacion Y Capacitación De Vigilantes Informales,9.0,Buenos Aires,"13,555,980",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40352.0,Diseño E Implementación De Una Estrategia De Desmovilizaión,4.0,Aranjuez,"639,644,386",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40316.0,PP FORTALECIMIENTO DE LAS RELACIONES FAMILIARES,9.0,Buenos Aires,"50,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40352.0,Diseño E Implementación De Una Estrategia De Desmovilizaión,16.0,Belén,"252,551,860",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50043.0,PP - APOYO AL FUNCIONAMIENTO CENTROS DE CONCILIACIÓN,8.0,Villa Hermosa,"5,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50084.0,"PP Apoyo a la modernizacion, fortalecimiento y transformacion de los organimos de",15.0,Guayabal,"161,664,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40316.0,PP FORTALECIMIENTO DE LAS RELACIONES FAMILIARES,15.0,Guayabal,"20,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40311.0,PP ORGANIZACIÓN CONTROL AUTOCONTROL DE VENTEROS EN EL ESPACIO PUBLICO,3.0,Manrique,"27,470,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40316.0,PP FORTALECIMIENTO DE LAS RELACIONES FAMILIARES,3.0,Manrique,"40,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40342.0,Organizacion Y Capacitación De Vigilantes Informales,15.0,Guayabal,"17,170,908",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40344.0,PP DESACTIVACION DE LA AGRESION INTRAFAMILIAR,15.0,Guayabal,"20,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,70039.0,PP INTERVENCIÓN EN CÁRCELES,4.0,Aranjuez,"50,400,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40352.0,Diseño E Implementación De Una Estrategia De Desmovilizaión,15.0,Guayabal,"77,708,265",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50084.0,"PP Apoyo a la modernizacion, fortalecimiento y transformacion de los organimos de",8.0,Villa Hermosa,"44,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50080.0,PP MANUAL DE CONVIVENCIA,8.0,Villa Hermosa,"60,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60031.0,PP CIUDADANIA DE LA NOCHE,50.0,San Sebastián de Palmitas,"8,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40048.0,Guias Ciduadanos,12.0,La América,"10,847,942",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40049.0,Ciudadanía De La Noche,12.0,La América,"21,500,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40048.0,Guias Ciduadanos,1.0,Popular,"59,663,681",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60031.0,PP CIUDADANIA DE LA NOCHE,11.0,Laureles - Estadio,"75,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50080.0,PP MANUAL DE CONVIVENCIA,15.0,Guayabal,"15,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40049.0,Ciudadanía De La Noche,2.0,Santa Cruz,"21,500,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40048.0,Guias Ciduadanos,2.0,Santa Cruz,"54,239,710",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50043.0,PP - APOYO AL FUNCIONAMIENTO CENTROS DE CONCILIACIÓN,4.0,Aranjuez,"10,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40352.0,Diseño E Implementación De Una Estrategia De Desmovilizaión,3.0,Manrique,"767,863,023",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50061.0,PP FORTALECIMENTO Y ASISTENCIA A LOS DERECHOS HUMANOS,8.0,Villa Hermosa,"33,765,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60032.0,PP GUIA CIUDADANOS,11.0,Laureles - Estadio,"110,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50044.0,PP PLAN DESARME,8.0,Villa Hermosa,"40,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40341.0,Fortalecimiento Y Asistencia A Derechos Humanos,99.0,Toda la Ciudad,"972,100,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40349.0,Politica Metropolitana De Seguridad Y Convivencia,99.0,Toda la Ciudad,"12,748,250,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40351.0,Defensa Tecnica De Las Personas Procesadas,99.0,Toda la Ciudad,"597,570,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40352.0,Diseño E Implementación De Una Estrategia De Desmovilizaión,99.0,Toda la Ciudad,"4,442,270,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40354.0,Organizacion Y Adecuacion De Espacios Para Venteros,99.0,Toda la Ciudad,"220,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40200.0,Trabajo Con Población Reincidente,3.0,Manrique,"1,265,820",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50043.0,PP - APOYO AL FUNCIONAMIENTO CENTROS DE CONCILIACIÓN,11.0,Laureles - Estadio,"5,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40049.0,Ciudadanía De La Noche,3.0,Manrique,"21,500,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50061.0,PP FORTALECIMENTO Y ASISTENCIA A LOS DERECHOS HUMANOS,6.0,Doce de Octubre,"100,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40352.0,Diseño E Implementación De Una Estrategia De Desmovilizaión,80.0,San Antonio de Prado,"182,614,422",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,70039.0,PP INTERVENCIÓN EN CÁRCELES,50.0,San Sebastián de Palmitas,"612,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50061.0,PP FORTALECIMENTO Y ASISTENCIA A LOS DERECHOS HUMANOS,11.0,Laureles - Estadio,"30,765,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,50085.0,Compra De Vehiculos En Gobierno,99.0,Toda la Ciudad,"249,840,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40311.0,PP ORGANIZACIÓN CONTROL AUTOCONTROL DE VENTEROS EN EL ESPACIO PUBLICO,80.0,San Antonio de Prado,"20,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50061.0,PP FORTALECIMENTO Y ASISTENCIA A LOS DERECHOS HUMANOS,15.0,Guayabal,"15,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50084.0,"PP Apoyo a la modernizacion, fortalecimiento y transformacion de los organimos de",11.0,Laureles - Estadio,"255,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60033.0,PP- ACOMPAÑAMIENTO A POBLACIÓN REINCIDENTE,50.0,San Sebastián de Palmitas,"2,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60032.0,PP GUIA CIUDADANOS,50.0,San Sebastián de Palmitas,"30,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40198.0,Intervención Social En Las Cárceles,1.0,Popular,"14,394,871",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40200.0,Trabajo Con Población Reincidente,1.0,Popular,"2,531,640",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40341.0,Fortalecimiento Y Asistencia A Derechos Humanos,1.0,Popular,"215,433,144",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40312.0,Manual De Convivencia,15.0,Guayabal,"27,818,700",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40049.0,Ciudadanía De La Noche,1.0,Popular,"21,500,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40198.0,Intervención Social En Las Cárceles,3.0,Manrique,"23,766,028",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40311.0,PP ORGANIZACIÓN CONTROL AUTOCONTROL DE VENTEROS EN EL ESPACIO PUBLICO,15.0,Guayabal,"20,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60031.0,PP CIUDADANIA DE LA NOCHE,2.0,Santa Cruz,"31,670,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40200.0,Trabajo Con Población Reincidente,15.0,Guayabal,"316,455",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60031.0,PP CIUDADANIA DE LA NOCHE,60.0,San Cristobal,"20,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40053.0,Plan Desarme,3.0,Manrique,"127,037,065",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40198.0,Intervención Social En Las Cárceles,15.0,Guayabal,"32,750,747",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40352.0,Diseño E Implementación De Una Estrategia De Desmovilizaión,1.0,Popular,"934,935,792",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50084.0,"PP Apoyo a la modernizacion, fortalecimiento y transformacion de los organimos de",4.0,Aranjuez,"20,003,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,70001.0,"Programa De Inclusión, Prevención De La Violencia Juvenil Y Empleabilidad Juvenil De",99.0,Toda la Ciudad,"283,660,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40048.0,Guias Ciduadanos,3.0,Manrique,"145,379,130",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60031.0,PP CIUDADANIA DE LA NOCHE,6.0,Doce de Octubre,"100,620,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40053.0,Plan Desarme,1.0,Popular,"145,137,201",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,70039.0,PP INTERVENCIÓN EN CÁRCELES,2.0,Santa Cruz,"10,404,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60031.0,PP CIUDADANIA DE LA NOCHE,8.0,Villa Hermosa,"33,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60032.0,PP GUIA CIUDADANOS,15.0,Guayabal,"60,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40198.0,Intervención Social En Las Cárceles,60.0,San Cristobal,"676,269",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40200.0,Trabajo Con Población Reincidente,6.0,Doce de Octubre,"3,797,460",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40316.0,PP FORTALECIMIENTO DE LAS RELACIONES FAMILIARES,6.0,Doce de Octubre,"80,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60031.0,PP CIUDADANIA DE LA NOCHE,16.0,Belén,"39,700,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40344.0,PP DESACTIVACION DE LA AGRESION INTRAFAMILIAR,6.0,Doce de Octubre,"60,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40204.0,Capacitacion A Comerciantes Formales E Informales Sobre El Uso Del Espacio Publico,99.0,Toda la Ciudad,"218,180,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40342.0,Organizacion Y Capacitación De Vigilantes Informales,3.0,Manrique,"3,614,928",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40198.0,Intervención Social En Las Cárceles,6.0,Doce de Octubre,"20,288,073",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40049.0,Ciudadanía De La Noche,60.0,San Cristobal,"21,500,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40352.0,Diseño E Implementación De Una Estrategia De Desmovilizaión,60.0,San Cristobal,"124,333,224",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40352.0,Diseño E Implementación De Una Estrategia De Desmovilizaión,12.0,La América,"143,760,290",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40316.0,PP FORTALECIMIENTO DE LAS RELACIONES FAMILIARES,60.0,San Cristobal,"40,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40312.0,Manual De Convivencia,60.0,San Cristobal,"23,268,700",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40342.0,Organizacion Y Capacitación De Vigilantes Informales,12.0,La América,"39,764,218",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40352.0,Diseño E Implementación De Una Estrategia De Desmovilizaión,6.0,Doce de Octubre,"742,330,500",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40195.0,Fortalecimiento De Las Relaciones Familiares,99.0,Toda la Ciudad,"50,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40344.0,PP DESACTIVACION DE LA AGRESION INTRAFAMILIAR,50.0,San Sebastián de Palmitas,"20,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50061.0,PP FORTALECIMENTO Y ASISTENCIA A LOS DERECHOS HUMANOS,1.0,Popular,"5,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60033.0,PP- ACOMPAÑAMIENTO A POBLACIÓN REINCIDENTE,2.0,Santa Cruz,"2,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40352.0,Diseño E Implementación De Una Estrategia De Desmovilizaión,50.0,San Sebastián de Palmitas,"7,770,826",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60033.0,PP- ACOMPAÑAMIENTO A POBLACIÓN REINCIDENTE,4.0,Aranjuez,"3,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40206.0,Apoyo Para El Fortalecimiento De La Infraestructura,99.0,Toda la Ciudad,"280,900,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40193.0,Fortalecimiento Del Observatorio Para La Convivencia,99.0,Toda la Ciudad,"215,270,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60031.0,PP CIUDADANIA DE LA NOCHE,15.0,Guayabal,"70,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40197.0,Desactivación De La Agresión Intrafamiliar,99.0,Toda la Ciudad,"109,990,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40198.0,Intervención Social En Las Cárceles,99.0,Toda la Ciudad,"231,960,302",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40200.0,Trabajo Con Población Reincidente,99.0,Toda la Ciudad,"247,474,110",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,60031.0,PP CIUDADANIA DE LA NOCHE,4.0,Aranjuez,"30,400,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,80094.0,Construcción Y Mejoramiento De La Infraestructura De Seguridad,99.0,Toda la Ciudad,"19,323,700,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40203.0,"Vigilancia, Control Y Capacitación Sobre El Uso Del Espacio Publico",99.0,Toda la Ciudad,"11,882,470,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,80099.0,Contrucción Y Adecuación De Casas De Justicia Y De Gobierno,15.0,Guayabal,"699,050,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40049.0,Ciudadanía De La Noche,80.0,San Antonio de Prado,"21,500,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,40316.0,PP FORTALECIMIENTO DE LAS RELACIONES FAMILIARES,12.0,La América,"40,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50044.0,PP PLAN DESARME,50.0,San Sebastián de Palmitas,"10,000,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,1.0,50084.0,"PP Apoyo a la modernizacion, fortalecimiento y transformacion de los organimos de",14.0,El Poblado,"56,840,000",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40048.0,Guias Ciduadanos,6.0,Doce de Octubre,"81,359,561",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40198.0,Intervención Social En Las Cárceles,12.0,La América,"15,650,799",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40200.0,Trabajo Con Población Reincidente,12.0,La América,"1,265,820",2008.0,31-Dic-2008,,,
201.0,Secretaría de Gobierno y Gestión del Gabinete,0.0,40049.0,Ciudadanía De La Noche,6.0,Doce de Octubre,"21,500,000",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,70021.0,Atencion Sicosocial A Traves Del 123,12.0,La América,"20,740,000",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,70019.0,Apoyo Economico Adultos Mayores,12.0,La América,"36,240,000",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,30277.0,Rehabilitacion Social Y Familiar Al Discapacitado,12.0,La América,"66,975,153",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,30274.0,Pacto Por La Infancia,13.0,San Javier,"3,084,344",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,30262.0,"Proteccion Integral A Niños, Niñas Y Jovenes En Situacion De Desproteccion",12.0,La América,"785,361",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,30262.0,"Proteccion Integral A Niños, Niñas Y Jovenes En Situacion De Desproteccion",80.0,San Antonio de Prado,"3,926,807",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,70017.0,"Atencion Integral A Niño, Niñas Y Adolescentes Con Problematica De Dificil Manejo",12.0,La América,"12,452,684",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,30278.0,Restaurantes Escolares,12.0,La América,"1,696,254,792",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,30276.0,Atencion A La Poblacion Desplazada,13.0,San Javier,"45,656,322",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,70015.0,"Atencion Integral A Niños, Niñas Y Adolescentes Sin Problematica De Dificil Manejo",70.0,Altavista,"2,512,066",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,70022.0,Complementacion Alimentaria Primera Infancia,12.0,La América,"83,063,690",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,30265.0,Atencion Al Habitante De Calle Adulto,80.0,San Antonio de Prado,"32,882,495",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,1.0,50023.0,PP ATENCION PREVENTIVA EN COMUNIDAD AL ANCIANO,70.0,Altavista,"32,495,940",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,1.0,50022.0,PP HOGARES SUSTITUTOS,70.0,Altavista,"85,000,000",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,1.0,40379.0,PP POBLACION DISCAPACITADA,70.0,Altavista,"82,501,395",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,1.0,50019.0,PP DOTACION RESTAURANTES ESCOLARES,70.0,Altavista,"23,653,708",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,30263.0,Asistencia Al Anciano En La Uate,80.0,San Antonio de Prado,"11,530,541",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,30279.0,Vaso De Leche Escolar,12.0,La América,"337,988,088",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,30277.0,Rehabilitacion Social Y Familiar Al Discapacitado,13.0,San Javier,"178,450,576",2008.0,31-Dic-2008,,,
203.0,Secretaría de Bienestar Social,0.0,70015.0,"Atencion Integral A Niños, Niñas Y Adolescentes Sin Problematica De Dificil Manejo",12.0,La América,"8,792,231",2008.0,31-Dic-2008,,,
